,Dist_Code,Year,State_Code,State_Name,Dist_Name,Rice_Area,RICE_PRODUCTION,ANNUAL_RAIN,avg_rain,Nitrogen,POTASH,PHOSPHATE,RICE_YIELD
250,27,2009,6,Madhya Pradesh,Bhind,1.6,3.5,508.1,32.98333333,19844,658,13516,2187.5
251,27,2012,6,Madhya Pradesh,Bhind,4.62,12.47,730.1,35.125,20731,107,13610,2699.13
252,27,2013,6,Madhya Pradesh,Bhind,4.8,20.81,1103.0,73.58333333,23687,160,10515,4335.42
253,27,2014,6,Madhya Pradesh,Bhind,6.0,20.67,510.6,34.525,23267,64,9330,3445.0
254,27,2015,6,Madhya Pradesh,Bhind,6.0,27.33,545.0,28.65833333,26896,79,9759,4555.0
255,28,2005,6,Madhya Pradesh,Indore,0.02,0.01,723.1,38.18333333,16769,2906,13911,500.0
256,28,2006,6,Madhya Pradesh,Indore,0.02,0.01,1234.2,81.41666667,32566,5561,23827,500.0
257,28,2007,6,Madhya Pradesh,Indore,0.0,0.0,960.5,48.925,42150,8476,27236,0.0
258,28,2008,6,Madhya Pradesh,Indore,0.0,0.0,670.6,36.625,32607,7703,29812,0.0
259,28,2009,6,Madhya Pradesh,Indore,0.0,0.0,832.2,34.56666667,44533,13509,36843,0.0
260,28,2012,6,Madhya Pradesh,Indore,0.0,0.0,1016.0,48.44166667,33991,5304,30972,0.0
261,28,2013,6,Madhya Pradesh,Indore,0.01,0.0,1619.1,88.125,42010,4558,24579,0.0
262,28,2014,6,Madhya Pradesh,Indore,0.0,0.0,811.2,40.45833333,35889,4638,25014,0.0
263,28,2015,6,Madhya Pradesh,Indore,0.0,0.0,1329.4,60.9,39437,6214,28475,0.0
264,29,2005,6,Madhya Pradesh,Ratlam,2.51,1.81,774.8,45.8,15226,1621,9271,721.12
265,29,2006,6,Madhya Pradesh,Ratlam,2.17,1.59,1634.3,111.76666670000002,27821,2674,11960,732.72
266,29,2007,6,Madhya Pradesh,Ratlam,2.1,0.99,1228.9,62.575,30809,4604,16898,471.43
267,29,2008,6,Madhya Pradesh,Ratlam,1.8,0.86,652.1,36.99166667,22061,4588,16247,477.78
268,29,2009,6,Madhya Pradesh,Ratlam,1.8,1.3,728.2,34.93333333,30141,6911,19574,722.22
269,29,2012,6,Madhya Pradesh,Ratlam,1.36,1.55,1018.4,54.725,38617,2955,22591,1139.71
270,29,2013,6,Madhya Pradesh,Ratlam,1.29,1.55,1353.0,68.4,41845,2560,19289,1201.55
271,29,2014,6,Madhya Pradesh,Ratlam,0.0,0.0,614.3,30.96666667,36045,3130,15523,0.0
272,29,2015,6,Madhya Pradesh,Ratlam,0.0,0.0,1236.2,35.78333333,36078,4315,20509,0.0
273,30,2005,6,Madhya Pradesh,Ujjain,0.01,0.0,669.4,32.50833333,13764,1858,14816,0.0
274,30,2006,6,Madhya Pradesh,Ujjain,0.0,0.0,1768.4,126.95,26999,3367,22134,0.0
275,30,2007,6,Madhya Pradesh,Ujjain,0.0,0.0,1125.2,58.25833333,33766,4207,23966,0.0
276,30,2008,6,Madhya Pradesh,Ujjain,0.0,0.0,639.6,35.125,18787,3654,23850,0.0
277,30,2009,6,Madhya Pradesh,Ujjain,0.0,0.0,737.4,35.31666667,27756,4805,29316,0.0
278,30,2012,6,Madhya Pradesh,Ujjain,0.0,0.0,994.8,44.075,32162,2173,30404,0.0
279,30,2013,6,Madhya Pradesh,Ujjain,0.0,0.0,1272.9,66.79166667,50670,4236,35024,0.0
280,30,2014,6,Madhya Pradesh,Ujjain,0.0,0.0,648.9,30.7,36096,2863,25694,0.0
281,30,2015,6,Madhya Pradesh,Ujjain,0.0,0.0,1521.2,54.08333333,47857,6023,38867,0.0
282,31,2005,6,Madhya Pradesh,Mandsaur,0.03,0.01,744.6,30.66666667,25845,2630,15896,333.33
283,31,2006,6,Madhya Pradesh,Mandsaur,0.03,0.01,1443.3,92.73333333,33865,3184,18083,333.33
284,31,2007,6,Madhya Pradesh,Mandsaur,0.0,0.0,817.7,42.425,36553,3233,19434,0.0
285,31,2008,6,Madhya Pradesh,Mandsaur,0.1,0.0,708.2,34.075,34540,4633,21419,0.0
286,31,2009,6,Madhya Pradesh,Mandsaur,0.1,0.0,703.7,27.45,38324,4220,23454,0.0
287,31,2012,6,Madhya Pradesh,Mandsaur,0.04,0.02,904.4,47.14166667,45346,3666,29004,500.0
288,31,2013,6,Madhya Pradesh,Mandsaur,0.04,0.01,1110.6,46.14166667,55016,4245,28177,250.0
289,31,2014,6,Madhya Pradesh,Mandsaur,0.0,0.0,802.3,48.88333333,46564,5036,23530,0.0
290,31,2015,6,Madhya Pradesh,Mandsaur,0.0,0.0,900.7,31.275,47623,6799,23261,0.0
291,32,2005,6,Madhya Pradesh,Dewas,0.6,0.31,609.6,39.275,14693,1716,11886,516.67
292,32,2006,6,Madhya Pradesh,Dewas,0.54,0.29,1276.5,56.825,24037,2722,16748,537.04
293,32,2007,6,Madhya Pradesh,Dewas,0.6,0.26,1013.3,51.46666667,26897,4411,16145,433.33
294,32,2008,6,Madhya Pradesh,Dewas,0.4,0.2,404.6,26.74166667,22631,4792,19168,500.0
295,32,2009,6,Madhya Pradesh,Dewas,0.2,0.2,759.9,32.89166667,31852,7392,22814,1000.0
296,32,2012,6,Madhya Pradesh,Dewas,0.14,0.12,1202.5,47.78333333,35147,3744,29161,857.14
297,32,2013,6,Madhya Pradesh,Dewas,0.11,0.08,1413.3,76.725,34357,2297,21339,727.27
298,32,2014,6,Madhya Pradesh,Dewas,1.0,0.67,684.9,32.05,31626,2427,19685,670.0
299,32,2015,6,Madhya Pradesh,Dewas,0.0,0.0,1257.9,65.55833333,36935,4033,22698,0.0
300,33,2005,6,Madhya Pradesh,Dhar,2.26,1.18,559.9,26.19166667,30967,3749,17500,522.12
301,33,2006,6,Madhya Pradesh,Dhar,1.86,1.05,1083.4,62.79166667,46828,5771,22564,564.52
302,33,2007,6,Madhya Pradesh,Dhar,1.7,0.66,1161.0,60.73333333,54803,4198,24018,388.24
303,33,2008,6,Madhya Pradesh,Dhar,1.4,0.53,687.3,37.19166667,46570,5477,26887,378.57
304,33,2009,6,Madhya Pradesh,Dhar,1.2,0.7,663.7,29.13333333,54160,6406,30360,583.33
305,33,2012,6,Madhya Pradesh,Dhar,0.76,0.66,759.4,42.61666667,48867,3888,30934,868.42
306,33,2013,6,Madhya Pradesh,Dhar,0.66,0.5,1296.7,72.45833333,63740,3782,33051,757.58
307,33,2014,6,Madhya Pradesh,Dhar,1.0,0.67,736.2,38.125,55814,5457,32479,670.0
308,33,2015,6,Madhya Pradesh,Dhar,0.0,0.0,1021.6,42.825,66869,5403,33798,0.0
309,34,2005,6,Madhya Pradesh,Jhabua,22.5,10.39,659.3,28.45,15632,605,3454,461.78
310,34,2006,6,Madhya Pradesh,Jhabua,22.89,10.59,1494.1,94.26666667,22694,636,5071,462.65
311,34,2007,6,Madhya Pradesh,Jhabua,22.8,8.25,1188.6,54.09166667,23873,454,5008,361.84
312,34,2008,6,Madhya Pradesh,Jhabua,21.9,7.46,632.2,40.44166667,21551,584,4943,340.64
313,34,2009,6,Madhya Pradesh,Jhabua,20.4,8.0,603.2,25.05833333,24136,603,4812,392.16
314,34,2012,6,Madhya Pradesh,Jhabua,18.98,9.64,1014.0,59.68333333,23540,512,8591,507.9
315,34,2013,6,Madhya Pradesh,Jhabua,18.82,24.32,1292.9,62.45833333,27835,341,6856,1292.24
316,34,2014,6,Madhya Pradesh,Jhabua,16.0,11.34,793.2,41.95833333,33491,1485,9600,708.75
317,34,2015,6,Madhya Pradesh,Jhabua,15.0,11.33,776.1,23.25833333,28096,993,8339,755.33
318,35,2005,6,Madhya Pradesh,Khargone / West Nimar,6.58,2.68,530.8,27.79166667,38702,7809,16988,407.29
319,35,2006,6,Madhya Pradesh,Khargone / West Nimar,6.04,3.14,1039.9,60.3,56634,11259,22267,519.87
320,35,2007,6,Madhya Pradesh,Khargone / West Nimar,5.6,2.17,995.5,47.075,67193,11155,26561,387.5
321,35,2008,6,Madhya Pradesh,Khargone / West Nimar,5.5,1.92,472.9,27.2,62939,11558,27220,349.09
322,35,2009,6,Madhya Pradesh,Khargone / West Nimar,5.1,2.5,652.9,24.28333333,81210,10758,38120,490.2
323,35,2012,6,Madhya Pradesh,Khargone / West Nimar,3.09,2.47,739.0,33.275,79144,11724,39746,799.35
324,35,2013,6,Madhya Pradesh,Khargone / West Nimar,2.83,1.21,1033.0,56.325,90364,11000,39201,427.56
325,35,2014,6,Madhya Pradesh,Khargone / West Nimar,2.0,4.0,857.4,37.61666667,78216,12934,39376,2000.0
326,35,2015,6,Madhya Pradesh,Khargone / West Nimar,2.0,0.67,800.7,51.59166667,83908,11431,39347,335.0
327,36,2005,6,Madhya Pradesh,Khandwa / East Nimar,15.65,14.28,677.2,34.33333333,21516,8370,13355,912.46
328,36,2006,6,Madhya Pradesh,Khandwa / East Nimar,13.4,13.73,779.9,43.65833333,29290,9631,15594,1024.63
329,36,2007,6,Madhya Pradesh,Khandwa / East Nimar,12.5,9.37,1014.9,36.74166667,32264,11938,16777,749.6
330,36,2008,6,Madhya Pradesh,Khandwa / East Nimar,12.0,8.05,683.1,41.55,33181,16844,18858,670.83
331,36,2009,6,Madhya Pradesh,Khandwa / East Nimar,10.4,8.6,490.6,17.725,42374,19880,22714,826.92
332,36,2012,6,Madhya Pradesh,Khandwa / East Nimar,5.1,7.73,1159.5,50.41666667,28171,3573,18796,1515.69
333,36,2013,6,Madhya Pradesh,Khandwa / East Nimar,4.88,3.92,1456.4,89.35,32959,1631,13133,803.28
334,36,2014,6,Madhya Pradesh,Khandwa / East Nimar,8.0,10.0,1275.7,55.05833333,27581,2275,13684,1250.0
335,36,2015,6,Madhya Pradesh,Khandwa / East Nimar,7.0,3.33,1103.8,70.15,28055,2499,15229,475.71
336,37,2005,6,Madhya Pradesh,Sehore,1.9,1.26,826.7,68.89166667,23239,1626,15717,663.16
337,37,2006,6,Madhya Pradesh,Sehore,1.97,1.31,1632.8,105.41666670000001,30707,1984,17664,664.97
338,37,2007,6,Madhya Pradesh,Sehore,2.9,1.45,893.0,39.14166667,32644,1964,23532,500.0
339,37,2008,6,Madhya Pradesh,Sehore,5.1,2.57,679.5,39.375,29624,2025,23273,503.92
340,37,2009,6,Madhya Pradesh,Sehore,5.5,5.5,862.5,38.75833333,43811,4169,30926,1000.0
341,37,2012,6,Madhya Pradesh,Sehore,17.98,45.87,1315.0,55.03333333,57946,2543,39596,2551.17
342,37,2013,6,Madhya Pradesh,Sehore,20.18,61.92,1480.8,81.89166667,66647,1295,35642,3068.38
343,37,2014,6,Madhya Pradesh,Sehore,46.0,147.33,941.7,42.63333333,65174,1320,36237,3202.83
344,37,2015,6,Madhya Pradesh,Sehore,33.0,116.67,1182.5,49.89166667,66523,1511,37089,3535.45
345,38,2005,6,Madhya Pradesh,Raisen,8.3,5.11,1238.0,40.475,15598,995,8738,615.66
346,38,2006,6,Madhya Pradesh,Raisen,12.37,8.28,1142.9,66.93333333,17614,810,11340,669.36
347,38,2007,6,Madhya Pradesh,Raisen,18.0,12.54,807.9,34.59166667,19290,1022,12378,696.67
348,38,2008,6,Madhya Pradesh,Raisen,22.1,13.93,925.3,58.54166667,21294,1043,16514,630.32
349,38,2009,6,Madhya Pradesh,Raisen,21.9,21.2,984.5,53.98333333,23628,988,17033,968.04
350,38,2012,6,Madhya Pradesh,Raisen,35.34,45.38,1053.1,48.5,32796,460,22342,1284.1
351,38,2013,6,Madhya Pradesh,Raisen,62.69,54.14,1601.4,87.075,36553,473,22251,863.61
352,38,2014,6,Madhya Pradesh,Raisen,137.0,342.67,1036.8,58.05833333,38797,509,23917,2501.24
353,38,2015,6,Madhya Pradesh,Raisen,99.0,226.67,1206.0,60.2,37453,662,21623,2289.6
354,39,2005,6,Madhya Pradesh,Vidisha,0.62,0.48,1059.3,40.30833333,10674,911,8827,774.19
355,39,2006,6,Madhya Pradesh,Vidisha,0.57,0.45,1296.3,70.59166667,13605,511,10974,789.47
356,39,2007,6,Madhya Pradesh,Vidisha,0.5,0.26,782.1,42.24166667,11754,353,9903,520.0
357,39,2008,6,Madhya Pradesh,Vidisha,0.5,0.26,1169.1,71.50833333,12332,375,13809,520.0
358,39,2009,6,Madhya Pradesh,Vidisha,0.6,0.5,774.1,44.175,18474,901,16831,833.33
359,39,2012,6,Madhya Pradesh,Vidisha,0.27,0.27,955.2,44.13333333,19777,238,21860,1000.0
360,39,2013,6,Madhya Pradesh,Vidisha,1.5,0.84,1614.7,78.24166667,23722,444,19038,560.0
361,39,2014,6,Madhya Pradesh,Vidisha,4.0,3.33,1020.6,62.66666667,22092,479,16632,832.5
362,39,2015,6,Madhya Pradesh,Vidisha,3.0,4.0,1015.4,51.01666667,26706,334,19568,1333.33
363,40,2005,6,Madhya Pradesh,Betul,42.18,37.97,935.1,52.775,12765,1272,5610,900.19
364,40,2006,6,Madhya Pradesh,Betul,40.74,40.07,1138.8,67.70833333,15796,1030,6441,983.55
365,40,2007,6,Madhya Pradesh,Betul,43.9,30.43,1301.0,62.45,18300,1367,6260,693.17
366,40,2008,6,Madhya Pradesh,Betul,43.0,29.83,750.6,49.15,15277,1719,6279,693.72
367,40,2009,6,Madhya Pradesh,Betul,44.1,46.2,922.8,34.23333333,22453,1886,11085,1047.62
368,40,2012,6,Madhya Pradesh,Betul,44.86,121.76,1565.4,93.96666667,25059,1097,12055,2714.22
369,40,2013,6,Madhya Pradesh,Betul,43.84,98.85,1684.0,95.51666667,25643,873,10603,2254.79
370,40,2014,6,Madhya Pradesh,Betul,47.0,105.33,1061.5,35.125,27794,1588,12770,2241.06
371,40,2015,6,Madhya Pradesh,Betul,42.0,72.0,1240.0,85.33333333,25392,1570,9175,1714.29
372,41,2005,6,Madhya Pradesh,Rajgarh,0.87,0.43,717.3,28.94166667,11995,517,10226,494.25
373,41,2006,6,Madhya Pradesh,Rajgarh,0.97,0.56,1207.2,59.26666667,19905,645,13609,577.32
374,41,2007,6,Madhya Pradesh,Rajgarh,0.9,0.4,842.3,34.10833333,18261,840,13607,444.44
375,41,2008,6,Madhya Pradesh,Rajgarh,0.7,0.26,743.7,46.39166667,16559,1389,15602,371.43
376,41,2009,6,Madhya Pradesh,Rajgarh,0.6,0.3,715.8,26.96666667,22666,1426,18935,500.0
377,41,2012,6,Madhya Pradesh,Rajgarh,0.42,0.34,988.9,49.675,28603,1117,24032,809.52
378,41,2013,6,Madhya Pradesh,Rajgarh,0.36,0.24,1576.0,81.46666667,34537,547,23921,666.67
379,41,2014,6,Madhya Pradesh,Rajgarh,1.0,0.67,1017.5,52.90833333,27616,861,21265,670.0
380,41,2015,6,Madhya Pradesh,Rajgarh,1.0,1.33,1565.3,55.5,32526,1453,24781,1330.0
381,42,2005,6,Madhya Pradesh,Shajapur,0.33,0.17,642.5,30.725,10031,770,10982,515.15
382,42,2006,6,Madhya Pradesh,Shajapur,0.3,0.13,1628.3,108.68333329999999,17900,1502,16119,433.33
383,42,2007,6,Madhya Pradesh,Shajapur,0.2,0.07,1060.9,42.1,19218,1856,16241,350.0
384,42,2008,6,Madhya Pradesh,Shajapur,0.2,0.07,692.7,41.2,14266,1606,15819,350.0
385,42,2009,6,Madhya Pradesh,Shajapur,0.2,0.1,700.9,29.35833333,19873,1743,20542,500.0
386,42,2012,6,Madhya Pradesh,Shajapur,0.07,0.04,898.9,38.40833333,32282,2513,30902,571.43
387,42,2013,6,Madhya Pradesh,Shajapur,0.04,0.02,1371.3,76.45833333,32887,2829,32334,500.0
388,42,2014,6,Madhya Pradesh,Shajapur,0.0,0.0,753.6,40.775,27748,2582,26219,0.0
389,42,2015,6,Madhya Pradesh,Shajapur,0.0,0.0,1578.5,65.74166667,32962,3537,31958,0.0
390,43,2005,6,Madhya Pradesh,Hoshangabad,15.25,19.83,1386.4,62.96666667,48867,4322,22152,1300.33
391,43,2006,6,Madhya Pradesh,Hoshangabad,15.93,21.33,1901.8,113.81666670000001,52451,3045,27533,1338.98
392,43,2007,6,Madhya Pradesh,Hoshangabad,17.1,18.61,1092.8,48.5,63028,3342,30164,1088.3
393,43,2008,6,Madhya Pradesh,Hoshangabad,17.9,17.62,823.8,53.26666667,64749,3825,38890,984.36
394,43,2009,6,Madhya Pradesh,Hoshangabad,20.4,34.0,1467.1,71.56666667,75197,6787,43391,1666.67
395,43,2012,6,Madhya Pradesh,Hoshangabad,30.05,61.74,1732.3,90.425,81436,1928,48207,2054.58
396,43,2013,6,Madhya Pradesh,Hoshangabad,41.8,65.92,2102.8,114.40833329999998,80775,959,37755,1577.03
397,43,2014,6,Madhya Pradesh,Hoshangabad,103.0,190.67,1143.8,54.75833333,78322,2374,43112,1851.17
398,43,2015,6,Madhya Pradesh,Hoshangabad,111.0,316.67,1342.3,74.1,86901,3240,41878,2852.88
399,44,2005,1,Andhra Pradesh,Srikakulam,206.8,351.86,1176.0,86.75,39270,5895,12284,1701.41
400,44,2006,1,Andhra Pradesh,Srikakulam,256.64,640.67,1277.0,83.58333333,44796,7672,12887,2496.33
401,44,2007,1,Andhra Pradesh,Srikakulam,266.55,803.55,1203.0,92.16666667,42542,8618,12845,3014.59
402,44,2008,1,Andhra Pradesh,Srikakulam,271.17,570.58,1026.0,67.0,45140,13602,13899,2104.12
403,44,2009,1,Andhra Pradesh,Srikakulam,233.89,497.78,803.0,49.08333333,45594,13006,18655,2128.29
404,44,2010,1,Andhra Pradesh,Srikakulam,279.72,358.64,1621.7,115.20833329999999,49817,13964,20426,1282.12
405,44,2011,1,Andhra Pradesh,Srikakulam,272.7,537.7,934.6,64.84166667,55459,6866,22257,1971.75
406,44,2012,1,Andhra Pradesh,Srikakulam,271.63,689.11,1289.2,84.34166667,52722,6132,15770,2537.01
407,44,2013,1,Andhra Pradesh,Srikakulam,261.53,500.73,1421.9,103.6083333,50726,6069,16074,1914.64
408,44,2014,1,Andhra Pradesh,Srikakulam,272.51,613.59,1274.3,85.64166667,51535,10125,14585,2251.58
409,44,2015,1,Andhra Pradesh,Srikakulam,270.13,664.52,952.4,68.025,55769,7198,19759,2459.96
410,45,2005,1,Andhra Pradesh,Visakhapatnam,137.67,202.41,1325.0,103.58333329999999,33841,5422,7709,1470.2
411,45,2006,1,Andhra Pradesh,Visakhapatnam,154.97,325.04,1207.0,88.83333333,38657,6266,9253,2097.37
412,45,2007,1,Andhra Pradesh,Visakhapatnam,162.44,385.24,1238.0,95.33333333,32863,6839,9137,2371.69
413,45,2008,1,Andhra Pradesh,Visakhapatnam,167.39,328.35,1030.0,74.08333333,33562,8793,8468,1961.56
414,45,2009,1,Andhra Pradesh,Visakhapatnam,122.53,193.17,873.0,57.58333333,39682,8584,14749,1576.41
415,45,2010,1,Andhra Pradesh,Visakhapatnam,184.32,376.1,1793.8,121.65833329999998,36707,9240,13527,2040.45
416,45,2011,1,Andhra Pradesh,Visakhapatnam,174.41,303.62,932.8,58.81666667,41239,5096,12880,1740.86
417,45,2012,1,Andhra Pradesh,Visakhapatnam,166.65,312.24,1217.9,88.79166667,38177,3871,7362,1873.71
418,45,2013,1,Andhra Pradesh,Visakhapatnam,163.79,330.13,1082.5,81.74166667,50264,7198,10634,2015.54
419,45,2014,1,Andhra Pradesh,Visakhapatnam,167.72,343.73,1092.6,79.70833333,41756,6825,10684,2049.37
420,45,2015,1,Andhra Pradesh,Visakhapatnam,170.96,416.89,1210.4,90.04166667,40870,4303,12761,2438.59
421,46,2005,1,Andhra Pradesh,East Godavari,387.42,1149.65,1362.0,99.16666667,97687,26128,34130,2967.45
422,46,2006,1,Andhra Pradesh,East Godavari,396.89,1393.55,1208.0,92.33333333,88902,20817,35564,3511.17
423,46,2007,1,Andhra Pradesh,East Godavari,410.78,1518.59,1260.0,88.66666667,90381,29649,38719,3696.84
424,46,2008,1,Andhra Pradesh,East Godavari,410.09,1513.26,1200.0,82.5,100106,33167,46584,3690.07
425,46,2009,1,Andhra Pradesh,East Godavari,306.58,1073.1,719.0,45.25,89762,26813,33017,3500.23
426,46,2010,1,Andhra Pradesh,East Godavari,410.53,1357.62,1953.6,133.28333329999998,113403,29669,50030,3306.99
427,46,2011,1,Andhra Pradesh,East Godavari,337.09,1176.83,845.0,54.25,109804,24757,47576,3491.14
428,46,2012,1,Andhra Pradesh,East Godavari,401.06,1101.91,1445.3,99.09166667,110635,20888,42749,2747.49
429,46,2013,1,Andhra Pradesh,East Godavari,404.68,1211.71,1120.2,79.73333333,110539,19700,39133,2994.24
430,46,2014,1,Andhra Pradesh,East Godavari,394.12,1563.23,635.7,40.10833333,100291,28327,33437,3966.38
431,46,2015,1,Andhra Pradesh,East Godavari,381.74,1445.57,1099.1,80.04166667,100942,23328,37108,3786.79
432,47,2005,1,Andhra Pradesh,West Godavari,446.02,1363.27,1266.0,83.91666667,137614,40493,63639,3056.52
433,47,2006,1,Andhra Pradesh,West Godavari,434.04,1557.11,1068.0,81.25,128838,34002,61270,3587.48
434,47,2007,1,Andhra Pradesh,West Godavari,445.32,1639.14,1082.0,76.5,134933,50046,65309,3680.81
435,47,2008,1,Andhra Pradesh,West Godavari,450.46,1600.38,1264.0,79.83333333,151557,53038,67728,3552.77
436,47,2009,1,Andhra Pradesh,West Godavari,328.58,1115.06,673.0,44.25,137942,50834,66327,3393.57
437,47,2010,1,Andhra Pradesh,West Godavari,456.52,1490.32,1733.4,116.04166670000001,134293,53314,70224,3264.52
438,47,2011,1,Andhra Pradesh,West Godavari,363.79,1308.47,899.3,52.44166667,158725,45612,80602,3596.77
439,47,2012,1,Andhra Pradesh,West Godavari,422.51,1289.34,1611.9,109.91666670000001,152802,40811,68044,3051.62
440,47,2013,1,Andhra Pradesh,West Godavari,420.62,1342.34,1006.1,65.725,145376,44213,62569,3191.34
441,47,2014,1,Andhra Pradesh,West Godavari,409.29,1624.32,861.1,50.34166667,144538,47818,60581,3968.63
442,47,2015,1,Andhra Pradesh,West Godavari,403.8,1558.51,1053.9,77.35833333,145671,44003,74671,3859.61
443,48,2005,1,Andhra Pradesh,Krishna,359.25,1106.6,1147.0,74.66666667,117923,40480,55996,3080.31
444,48,2006,1,Andhra Pradesh,Krishna,346.3,876.86,1185.0,92.08333333,104666,40393,52902,2532.08
445,48,2007,1,Andhra Pradesh,Krishna,354.98,1299.03,984.0,69.41666667,107649,32779,52029,3659.45
446,48,2008,1,Andhra Pradesh,Krishna,394.53,1427.3,1289.0,87.16666667,118725,36801,53729,3617.72
447,48,2009,1,Andhra Pradesh,Krishna,336.64,1209.29,724.0,53.08333333,117120,34602,59014,3592.23
448,48,2010,1,Andhra Pradesh,Krishna,355.34,1090.69,1770.8,117.98333329999998,136922,37400,70715,3069.43
449,48,2011,1,Andhra Pradesh,Krishna,272.03,1011.54,876.5,48.8,121694,19952,62897,3718.49
450,48,2012,1,Andhra Pradesh,Krishna,264.53,950.52,1509.6,103.7583333,120032,22552,58648,3593.24
451,48,2013,1,Andhra Pradesh,Krishna,363.32,1175.52,1317.3,89.025,163842,27146,63828,3235.49
452,48,2014,1,Andhra Pradesh,Krishna,288.04,998.8,622.9,39.96666667,128188,29497,56083,3467.57
453,48,2015,1,Andhra Pradesh,Krishna,220.68,762.64,944.8,69.65,99005,20400,46609,3455.86
454,49,2005,1,Andhra Pradesh,Guntur,389.04,1227.43,973.0,63.58333333,160558,33302,80559,3155.03
455,49,2006,1,Andhra Pradesh,Guntur,373.26,1079.02,797.0,61.0,165152,33400,92802,2890.78
456,49,2007,1,Andhra Pradesh,Guntur,366.01,1272.54,982.0,68.08333333,181991,42942,92490,3476.82
457,49,2008,1,Andhra Pradesh,Guntur,393.29,1368.83,988.0,68.91666667,191458,51027,110347,3480.46
458,49,2009,1,Andhra Pradesh,Guntur,362.3,1291.65,576.0,45.75,199102,48519,128806,3565.11
459,49,2010,1,Andhra Pradesh,Guntur,401.59,1090.52,1460.5,95.06666667,216731,48170,138441,2715.51
460,49,2011,1,Andhra Pradesh,Guntur,347.32,1316.41,610.9,34.925,221213,29517,127614,3790.21
461,49,2012,1,Andhra Pradesh,Guntur,206.87,725.08,1012.7,71.08333333,173638,19068,78533,3504.99
462,49,2013,1,Andhra Pradesh,Guntur,391.92,1340.84,1161.5,84.19166667,218792,17642,91473,3421.25
463,49,2014,1,Andhra Pradesh,Guntur,333.74,1298.65,681.4,45.90833333,209592,27373,88308,3891.24
464,49,2015,1,Andhra Pradesh,Guntur,183.64,557.07,713.5,51.66666667,170208,22549,91661,3033.49
465,50,2005,1,Andhra Pradesh,S.P.S. Nellore,264.49,953.33,1421.0,113.33333329999999,88088,15928,42944,3604.45
466,50,2006,1,Andhra Pradesh,S.P.S. Nellore,287.93,1017.15,893.9,71.90833333,96647,15167,46031,3532.66
467,50,2007,1,Andhra Pradesh,S.P.S. Nellore,282.96,1031.46,1277.0,98.83333333,95465,22320,45006,3645.23
468,50,2008,1,Andhra Pradesh,S.P.S. Nellore,307.02,1180.07,1060.0,82.58333333,109573,23050,58795,3843.64
469,50,2009,1,Andhra Pradesh,S.P.S. Nellore,315.99,1189.95,916.0,74.08333333,128098,29881,62958,3765.82
470,50,2010,1,Andhra Pradesh,S.P.S. Nellore,330.44,1202.9,1397.6,107.05833329999999,122014,25000,67600,3640.34
471,50,2011,1,Andhra Pradesh,S.P.S. Nellore,299.61,1193.7,1087.0,85.7,122392,19877,63681,3984.22
472,50,2012,1,Andhra Pradesh,S.P.S. Nellore,270.94,1098.63,911.0,66.23333333,107718,14452,39579,4054.89
473,50,2013,1,Andhra Pradesh,S.P.S. Nellore,277.55,1113.37,871.8,60.975,115042,14404,42869,4011.42
474,50,2014,1,Andhra Pradesh,S.P.S. Nellore,280.73,1123.27,705.3,53.60833333,120361,20326,43671,4001.19
475,50,2015,1,Andhra Pradesh,S.P.S. Nellore,305.12,1357.59,1385.3,113.03333329999998,134193,17564,55401,4449.4
476,51,2005,1,Andhra Pradesh,Kurnool,132.54,436.21,801.0,53.66666667,101845,25654,68049,3291.3
477,51,2006,1,Andhra Pradesh,Kurnool,112.54,374.52,592.0,42.75,92440,18988,66421,3327.88
478,51,2007,1,Andhra Pradesh,Kurnool,129.08,456.86,1009.0,78.91666667,101964,32119,67063,3539.31
479,51,2008,1,Andhra Pradesh,Kurnool,132.47,454.09,660.0,47.08333333,112222,35366,82895,3427.84
480,51,2009,1,Andhra Pradesh,Kurnool,147.35,492.63,759.0,61.33333333,124059,39313,92729,3343.21
481,51,2010,1,Andhra Pradesh,Kurnool,162.16,480.21,824.1,49.96666667,127189,34935,101451,2961.26
482,51,2011,1,Andhra Pradesh,Kurnool,125.68,448.24,500.4,30.96666667,132491,21964,101944,3566.47
483,51,2012,1,Andhra Pradesh,Kurnool,97.75,367.26,609.3,38.95833333,111494,18848,69314,3757.06
484,51,2013,1,Andhra Pradesh,Kurnool,147.06,543.56,703.4,47.86666667,156096,22938,78792,3696.13
485,51,2014,1,Andhra Pradesh,Kurnool,131.75,509.21,628.9,42.875,161438,25453,88770,3865.01
486,51,2015,1,Andhra Pradesh,Kurnool,62.69,200.17,470.3,35.525,135115,20284,89508,3192.9
487,52,2005,1,Andhra Pradesh,Ananthapur,48.15,125.56,772.0,52.25,34732,16092,28110,2607.68
488,52,2006,1,Andhra Pradesh,Ananthapur,33.2,99.4,434.0,34.41666667,32499,14553,23240,2993.98
489,52,2007,1,Andhra Pradesh,Ananthapur,44.49,132.52,736.0,55.25,43442,17127,24820,2978.65
490,52,2008,1,Andhra Pradesh,Ananthapur,48.72,144.43,764.0,56.41666667,42782,20948,33703,2964.49
491,52,2009,1,Andhra Pradesh,Ananthapur,51.65,148.41,575.0,47.16666667,54451,26364,38612,2873.38
492,52,2010,1,Andhra Pradesh,Ananthapur,59.8,171.4,755.9,54.00833333,60705,25911,42480,2866.22
