Dist_Code,Year,State_Code,State_Name,Dist_Name,Rice_Area,RICE_PRODUCTION,ANNUAL_RAIN,avg_rain,Nitrogen,POTASH,PHOSPHATE,DYSTROPEPTS,FLUVENTS,INCEPTISOLS,LOAMY_ALFISOL,ORTHENTS,ORTHIDS,PSAMMENTS,SANDY_ALFISOL,UDALFS,UDOLLS_UDALFS,UDUPTS_UDALFS,USTALF_USTOLLS,USTALFS,VERTIC_SOILS,VERTISOLS,RICE_YIELD
703,2010,8,Orissa,Cuttack,484.39,733.51,1390.5,92.66666667,28864,9030,15083,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1514.3
703,2011,8,Orissa,Cuttack,476.08,805.35,1502,106.25,32112,5803,12635,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1691.63
703,2012,8,Orissa,Cuttack,468.8,1076.68,1803.8,109.3333333,29656,5318,12410,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,2296.67
703,2013,8,Orissa,Cuttack,462.49,630.32,1658.6,109.95,30634,5108,11170,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1362.88
703,2014,8,Orissa,Cuttack,461.62,910.11,1691.7,95.95,29635,6014,11089,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1971.56
703,2015,8,Orissa,Cuttack,431.39,806.7,1133.7,68.56666667,34975,7415,13632,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1870
704,2005,8,Orissa,Dhenkanal,236.04,407.34,1741.2,88.55,8129,1849,3301,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1725.72
704,2006,8,Orissa,Dhenkanal,226.45,318.88,1384.6,92.625,8649,1362,3232,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1408.17
704,2007,8,Orissa,Dhenkanal,222.08,313.26,1290,87.41666667,9491,2057,4019,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1410.57
704,2008,8,Orissa,Dhenkanal,210.97,319.43,1428.7,96.14166667,10036,2544,4373,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1514.1
704,2009,8,Orissa,Dhenkanal,214.47,276.38,1466.7,58.73333333,10762,2615,5110,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1288.67
704,2010,8,Orissa,Dhenkanal,176.24,178,1127.6,76.29166667,8537,2247,4633,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1009.99
704,2011,8,Orissa,Dhenkanal,172.26,274.2,1489.3,110.175,8595,1744,3809,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1591.78
704,2012,8,Orissa,Dhenkanal,167.9,402.23,1524.5,98.1,7893,1182,3506,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,2395.65
704,2013,8,Orissa,Dhenkanal,171.29,398.64,1620,100.275,8124,1444,3987,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,2327.28
704,2014,8,Orissa,Dhenkanal,188.9,550.87,1388.8,70.55,9325,1736,4582,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,2916.2
704,2015,8,Orissa,Dhenkanal,165.51,199.94,1097.4,61.875,8802,2006,4747,0,0,0,6.00E-09,0,0,0,0,0,0,0,0,0,0,0,1208.02
705,2005,8,Orissa,Ganjam,281.19,392.26,1359.1,93.88333333,28568,4614,5296,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1395
705,2006,8,Orissa,Ganjam,313.5,648.93,1482.6,91.55,26816,4573,5982,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,2069.95
705,2007,8,Orissa,Ganjam,312.21,696.05,1284.6,97.14166667,29415,4149,5908,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,2229.43
705,2008,8,Orissa,Ganjam,311.94,518.16,1161.9,78.025,30221,6258,8844,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1661.09
705,2009,8,Orissa,Ganjam,311.55,620.4,1174.3,58.11666667,31224,4748,8722,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1991.33
705,2010,8,Orissa,Ganjam,312.26,514.88,1476.8,111.8333333,34125,6168,9791,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1648.88
705,2011,8,Orissa,Ganjam,298.38,193.29,913.8,61.40833333,29845,1137,7632,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,647.8
705,2012,8,Orissa,Ganjam,289.29,525.84,1295.9,83.675,37739,2315,9178,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1817.69
705,2013,8,Orissa,Ganjam,289.88,126.18,1821.3,125.075,32969,2980,7202,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,435.28
705,2014,8,Orissa,Ganjam,301.93,772.5,1333.2,81.025,27952,2867,5587,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,2558.54
705,2015,8,Orissa,Ganjam,279.06,501.53,1016.1,72.33333333,33434,3113,8400,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1797.21
706,2005,8,Orissa,Kalahandi,395.23,416.15,1398.1,86.8,20026,3956,8410,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,1052.93
706,2006,8,Orissa,Kalahandi,371.38,414.19,2244.3,118.975,23577,4613,9237,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,1115.27
706,2007,8,Orissa,Kalahandi,382.34,563.16,1752.3,126.9083333,25268,4334,11339,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,1472.93
706,2008,8,Orissa,Kalahandi,373.8,500.73,1885.4,131.7666667,26600,8240,12224,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,1339.57
706,2009,8,Orissa,Kalahandi,380.23,551.81,1518.1,53.08333333,22378,6903,13170,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,1451.25
706,2010,8,Orissa,Kalahandi,380.47,839.62,1541.2,91.01666667,26750,7834,16674,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,2206.8
706,2011,8,Orissa,Kalahandi,313.1,285.25,1174,85.44166667,25934,4807,9419,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,911.05
706,2012,8,Orissa,Kalahandi,355.5,861.05,1294.6,78.71666667,27530,4141,13776,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,2422.08
706,2013,8,Orissa,Kalahandi,353.28,830.89,1577.7,102.5583333,28146,4543,10916,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,2351.93
706,2014,8,Orissa,Kalahandi,328.61,746.19,1539.3,81.225,27828,5317,12134,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,2270.75
706,2015,8,Orissa,Kalahandi,291.63,300.97,1181.1,77.55,27515,4047,11756,0,0,0,3.00E-09,0,0,0,0,0,0,0,0.7,0,0,0,1032.03
707,2005,8,Orissa,Keonjhar,201.07,286.82,1618.6,97.89166667,6152,1479,3783,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1426.47
707,2006,8,Orissa,Keonjhar,191.92,264.93,1551.2,104.1916667,6541,977,4287,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1380.42
707,2007,8,Orissa,Keonjhar,206.74,341.02,1920.4,122.125,7953,1079,4536,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1649.51
707,2008,8,Orissa,Keonjhar,207.16,278,1647.8,109.6166667,6484,1108,3506,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1341.96
707,2009,8,Orissa,Keonjhar,195.51,282.17,1321.7,71.70833333,7286,1205,4506,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1443.25
707,2010,8,Orissa,Keonjhar,181.57,194.97,1213.4,78.50833333,6350,1374,3935,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1073.8
707,2011,8,Orissa,Keonjhar,171.46,293.73,1909.7,137.1,6654,789,3766,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1713.11
707,2012,8,Orissa,Keonjhar,170.65,283.99,1377.7,95.36666667,6965,892,2846,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1664.17
707,2013,8,Orissa,Keonjhar,175.37,272.65,1694.9,109.8416667,8030,919,4197,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1554.71
707,2014,8,Orissa,Keonjhar,175.8,412.75,1336.3,73.825,8478,1437,4771,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,2347.84
707,2015,8,Orissa,Keonjhar,182.9,206.98,1049,60.1,9167,1752,5877,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1131.66
708,2005,8,Orissa,Koraput,452.27,636.35,1345,89.725,22186,7156,7702,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,1407.01
708,2006,8,Orissa,Koraput,448.8,677.73,1952.4,121.9583333,27637,6914,8689,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,1510.09
708,2007,8,Orissa,Koraput,443.85,754.64,2351.1,172.45,30624,8767,9984,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,1700.21
708,2008,8,Orissa,Koraput,446.7,619.52,1298.8,89.11666667,35354,10397,11120,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,1386.88
708,2009,8,Orissa,Koraput,442.98,617.83,1263.7,64.325,38948,9149,14202,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,1394.71
708,2010,8,Orissa,Koraput,439.01,873.99,1533.3,95.26666667,40042,14849,17178,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,1990.82
708,2011,8,Orissa,Koraput,411.18,400.35,1197.9,81.14166667,50252,8616,20384,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,973.66
708,2012,8,Orissa,Koraput,417.65,871.13,1565.3,98.675,50814,8152,17816,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,2085.79
708,2013,8,Orissa,Koraput,446.81,1119.39,1640.6,107.625,50755,11635,17147,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,2505.29
708,2014,8,Orissa,Koraput,449.92,978.68,1805.6,101.1083333,46349,10243,16293,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,2175.23
708,2015,8,Orissa,Koraput,410.45,609.13,1536.1,119.2833333,49946,6682,17207,0,0,0,8.00E-09,0,0,0,0.2,0,0,0,0,0,0,0,1484.05
709,2005,8,Orissa,Mayurbhanja,316.33,472.21,1670.5,108.8833333,9851,1999,4466,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1492.78
709,2006,8,Orissa,Mayurbhanja,317.47,501.43,1821.3,118.3916667,11435,1868,4543,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1579.46
709,2007,8,Orissa,Mayurbhanja,344.8,574.85,2026.4,122.6833333,11989,2441,5532,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1667.2
709,2008,8,Orissa,Mayurbhanja,345.19,542.59,1763,122.325,11741,3461,6642,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1571.86
709,2009,8,Orissa,Mayurbhanja,328.62,458.72,1405,83.49166667,12053,2669,7650,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1395.9
709,2010,8,Orissa,Mayurbhanja,284.63,265.38,995.6,67.21666667,10744,2975,7172,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,932.37
709,2011,8,Orissa,Mayurbhanja,299.21,563.67,1669.4,128.2416667,13469,2241,6894,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1883.86
709,2012,8,Orissa,Mayurbhanja,287.33,495.92,1352.3,89.98333333,9258,1275,3121,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1725.96
709,2013,8,Orissa,Mayurbhanja,305.17,424.21,2273.9,151.6166667,14227,1748,5274,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,1390.08
709,2014,8,Orissa,Mayurbhanja,315.96,687.42,1661.4,100.8083333,13964,2313,6109,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,2175.66
709,2015,8,Orissa,Mayurbhanja,318.03,312.85,1342.4,71.86666667,14695,2687,6959,0,0,0,3.50E-09,0,0,0,0,0,0,0,0.65,0,0,0,983.71
710,2005,8,Orissa,Phulbani ( Kandhamal ),123.99,178.96,1948.5,123.7416667,3057,731,1206,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,1443.34
710,2006,8,Orissa,Phulbani ( Kandhamal ),126.21,191,2369.8,144.575,4132,874,1676,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,1513.35
710,2007,8,Orissa,Phulbani ( Kandhamal ),118.77,182.35,1810,134.2833333,4557,734,1556,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,1535.32
710,2008,8,Orissa,Phulbani ( Kandhamal ),124.81,167.13,1686.2,120.6083333,5359,1234,1986,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,1339.08
710,2009,8,Orissa,Phulbani ( Kandhamal ),112.64,185.12,1661.1,65.18333333,5249,1280,2266,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,1643.47
710,2010,8,Orissa,Phulbani ( Kandhamal ),117.54,150.21,1533.3,98.20833333,4945,1096,2077,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,1277.95
710,2011,8,Orissa,Phulbani ( Kandhamal ),102.18,120.19,1340.8,94.83333333,4613,842,2178,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,1176.26
710,2012,8,Orissa,Phulbani ( Kandhamal ),112.62,246.92,1597.8,108.1083333,5403,809,2325,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,2192.51
710,2013,8,Orissa,Phulbani ( Kandhamal ),114.06,193.98,1564.6,94.66666667,5389,858,1960,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,1700.68
710,2014,8,Orissa,Phulbani ( Kandhamal ),105.24,221.6,1512.6,81.5,4938,821,2140,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,2105.66
710,2015,8,Orissa,Phulbani ( Kandhamal ),90.57,83.55,933.8,62.51666667,5393,733,2336,0,0,0,5.00E-09,0,0,0,0,0,0,0,0.5,0,0,0,922.49
711,2005,8,Orissa,Puri,409.97,658.04,1527.5,99.49166667,22348,5799,4973,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,1605.09
711,2006,8,Orissa,Puri,403.4,598.7,1932.7,119.5416667,23535,4886,3861,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,1484.13
711,2007,8,Orissa,Puri,378.51,620.46,1453.7,111.3583333,21853,4974,4730,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,1639.22
711,2008,8,Orissa,Puri,388.43,502.43,1419.5,90.43333333,22865,7940,9252,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,1293.49
711,2009,8,Orissa,Puri,357.92,615.35,1507.1,72.30833333,21960,6175,9694,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,1719.24
711,2010,8,Orissa,Puri,348.57,593.22,1513.1,112.5916667,19941,7157,9068,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,1701.87
711,2011,8,Orissa,Puri,332.69,434.65,1051.8,67.85833333,23713,4988,7993,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,1306.47
711,2012,8,Orissa,Puri,325.04,759.04,1275.1,84.425,21563,4493,7874,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,2335.22
711,2013,8,Orissa,Puri,334.95,364.58,1540.6,105.8666667,20339,4215,6335,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,1088.46
711,2014,8,Orissa,Puri,325.46,692.52,1476.6,79,19059,3587,5677,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,2127.82
711,2015,8,Orissa,Puri,321.38,493.49,1057.2,69.80833333,20370,4447,6518,0,0,0,5.00E-09,0,0,0,0,0,0,0,0,0,0,0,1535.53
712,2005,8,Orissa,Sambalpur,556.55,1029.07,1698,89.39166667,48857,12196,20382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1849.02
712,2006,8,Orissa,Sambalpur,558.2,1088.36,1790.7,111.7666667,44317,10644,17669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1949.77
712,2007,8,Orissa,Sambalpur,550.88,1128.08,1581.1,102.9416667,46368,11745,25871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2047.78
712,2008,8,Orissa,Sambalpur,555.67,1131.5,1879,115.375,49409,15507,26168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2036.28
712,2009,8,Orissa,Sambalpur,543.07,943.8,1177.5,52.63333333,45476,14785,27538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1737.9
712,2010,8,Orissa,Sambalpur,550.84,993.07,978.4,57.04166667,50019,15134,30915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1802.83
712,2011,8,Orissa,Sambalpur,518.7,1016.49,1639.3,107.8833333,61044,11687,30308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1959.69
712,2012,8,Orissa,Sambalpur,518.66,1586.6,1964.7,127.925,60488,11354,27227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3059.04
712,2013,8,Orissa,Sambalpur,580.29,1240.17,1410.7,76.26666667,52881,11704,23572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2137.16
712,2014,8,Orissa,Sambalpur,599.69,1567.98,1564.6,95.4,43361,7130,17967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2614.65
712,2015,8,Orissa,Sambalpur,548.69,837.19,1272.4,67.425,59070,10954,26433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1525.8
713,2005,8,Orissa,Sundargarh,212.53,244.48,1242,77.04166667,4979,1031,2504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1150.33
713,2006,8,Orissa,Sundargarh,224.48,276.95,1213.8,64.825,5476,910,2687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1233.74
713,2007,8,Orissa,Sundargarh,216.38,305.16,1651.8,99.81666667,6574,1145,3637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1410.3
713,2008,8,Orissa,Sundargarh,218.44,300.56,1496.2,89.38333333,7114,1252,4398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1375.94
713,2009,8,Orissa,Sundargarh,206.16,148.31,1126.9,56.525,9168,1668,5029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,719.39
713,2010,8,Orissa,Sundargarh,211.82,140.22,945.6,57.90833333,8222,1725,4832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,661.98
713,2011,8,Orissa,Sundargarh,193.34,346.84,1580.7,109.1833333,8726,631,4111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1793.94
713,2012,8,Orissa,Sundargarh,204.43,474.43,1518.2,101.1833333,8473,1083,3616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2320.75
713,2013,8,Orissa,Sundargarh,211.03,411.87,1504.2,87.4,8892,1232,3950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1951.71
713,2014,8,Orissa,Sundargarh,195.83,496.44,1245.1,68.725,7548,1250,3771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2535.06
713,2015,8,Orissa,Sundargarh,194.65,228.15,1250.2,63.025,9311,1534,4002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1172.1
800,2005,13,West Bengal,24 Parganas,673.08,1562.67,1691,104.625,73358,35180,44015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2321.67
800,2006,13,West Bengal,24 Parganas,693.07,1637.07,1604,89.45833333,53799,22752,24338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362.06
800,2007,13,West Bengal,24 Parganas,666.1,1541.4,2001,118.2833333,64551,25015,29770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314.07
800,2008,13,West Bengal,24 Parganas,690.5,1656.9,1553.7,106.5333333,67357,35752,33455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399.57
800,2009,13,West Bengal,24 Parganas,619.1,1463.8,1374.7,90.2,67172,39387,42257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364.4
800,2010,13,West Bengal,24 Parganas,595.7,1462.91,1282,87.54166667,69949,35078,46619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455.78
800,2011,13,West Bengal,24 Parganas,610.43,1500.62,1840.4,127.9333333,75373,25803,40690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458.3
800,2012,13,West Bengal,24 Parganas,595.84,1553.5,1358.2,88.45833333,79425,19098,34088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607.24
800,2013,13,West Bengal,24 Parganas,612.93,1658.81,2064,145.1166667,65221,22121,23967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706.36
800,2014,13,West Bengal,24 Parganas,620.48,1702.5,1424.6,90.96666667,73668,25600,34956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743.84
800,2015,13,West Bengal,24 Parganas,622.27,1602.26,1726.4,84.85,74307,28064,38076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2574.86
803,2005,13,West Bengal,Nadia,265.41,732.44,1166,77.5,34713,15145,18815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759.65
803,2006,13,West Bengal,Nadia,250.31,677.7,1143,69.58333333,51539,19694,19666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707.44
803,2007,13,West Bengal,Nadia,240.7,683,1692.9,101.7916667,49715,15687,20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837.56
803,2008,13,West Bengal,Nadia,277.2,799.5,1480.2,98.25,52170,24466,22234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884.2
803,2009,13,West Bengal,Nadia,238.8,664.9,1496.5,105.1916667,52896,26340,26031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784.34
803,2010,13,West Bengal,Nadia,235.74,650.47,846.2,61.60833333,48862,22061,29969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759.27
803,2011,13,West Bengal,Nadia,252.14,744.49,1413.4,97.93333333,58995,18700,27668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952.68
803,2012,13,West Bengal,Nadia,232.86,668.3,862,54.6,63812,17927,25307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869.96
803,2013,13,West Bengal,Nadia,239.03,734.42,1287.8,92.225,57838,14772,18231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072.5
803,2014,13,West Bengal,Nadia,242.85,780.86,1096.8,74.475,54903,15588,20039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215.4
803,2015,13,West Bengal,Nadia,237.13,743.07,1408.1,74.31666667,61067,13959,26339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133.6
804,2005,13,West Bengal,Murshidabad,404.26,1189.59,1135,62.5,34420,14280,18153,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2942.64
804,2006,13,West Bengal,Murshidabad,395.07,1030.7,1372,87.33333333,79995,23297,34223,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2608.9
804,2007,13,West Bengal,Murshidabad,398.4,1142.4,1726.6,103.95,71884,26045,34014,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2867.47
804,2008,13,West Bengal,Murshidabad,399.5,1123.7,1173.8,66.275,77195,32019,35425,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2812.77
804,2009,13,West Bengal,Murshidabad,373.1,1040.4,1351.3,97.15,82805,36944,42723,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2788.53
804,2010,13,West Bengal,Murshidabad,304.18,861.73,940.7,69.98333333,75695,29819,45054,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2832.96
804,2011,13,West Bengal,Murshidabad,351.02,957.31,1741.3,124.6083333,85155,22685,42424,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2727.22
804,2012,13,West Bengal,Murshidabad,352.39,973.7,979.5,57.21666667,81870,18401,38634,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2763.13
804,2013,13,West Bengal,Murshidabad,350.73,1116.7,1228.2,92.73333333,70132,14011,18486,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,3183.93
804,2014,13,West Bengal,Murshidabad,367.46,1190.49,1175.6,74.625,75949,18769,28565,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,3239.78
804,2015,13,West Bengal,Murshidabad,383,1257.25,1673.5,86.09166667,82422,21009,36741,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,3282.64
805,2005,13,West Bengal,Burdwan,639.01,1968.49,1183,78.58333333,66095,25985,34518,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,3080.53
805,2006,13,West Bengal,Burdwan,642.81,1966.99,1446,79.08333333,83379,37766,53922,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,3059.99
805,2007,13,West Bengal,Burdwan,635.8,1858.6,1754.8,104.8083333,80895,41038,60654,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,2923.25
805,2008,13,West Bengal,Burdwan,666.5,1876.2,1638.3,101.5166667,83574,50454,59661,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,2815
805,2009,13,West Bengal,Burdwan,672.5,2051.2,1296.6,86.85,85175,48636,62389,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,3050.11
805,2010,13,West Bengal,Burdwan,562.86,1665.94,989.2,66.53333333,68631,38294,57644,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,2959.78
805,2011,13,West Bengal,Burdwan,592.8,1749.32,1517.6,104.8416667,77511,35037,53011,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,2950.94
805,2012,13,West Bengal,Burdwan,593.42,1922.46,1276.6,71.00833333,80848,27030,54189,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,3239.63
805,2013,13,West Bengal,Burdwan,604.19,2016.62,1535.5,115.8333333,71384,30932,30475,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,3337.72
805,2014,13,West Bengal,Burdwan,583.28,1896.03,1134.4,71.15,81802,38121,48399,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,3250.63
805,2015,13,West Bengal,Burdwan,578.47,1949.43,1546.5,79.93333333,85634,41386,53248,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,3369.98
806,2005,13,West Bengal,Birbhum,368.55,1116.34,1206,62.5,32185,13435,18340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3029.01
806,2006,13,West Bengal,Birbhum,383.41,1199.44,1605,86.5,42917,15270,22997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3128.35
